StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q20,resentment1_control,resentment2_control,resentment3_control,resentment4_control,resentment_control_Same,resentment1_men,resentment2_men,resentment3_men,resentment4_men,resentment_men_Same,resentment1_women,resentment2_women,resentment3_women,resentment4_women,resentment_women_Same,resentment1_lgbt,resentment2_lgbt,resentment3_lgbt,resentment4_lgbt,resentment_lgbt_Same,attention_check,sexism1_control,sexism2_control,sexism3_control,sexism4_control,sexism5_control,sexism_control_Same,sexism1_white,sexism2_white,sexism3_white,sexism4_white,sexism5_white,sexism_white_Same,sexism1_black,sexism2_black,sexism3_black,sexism4_black,sexism5_black,sexism_black_Same,sexism1_lgbt,sexism2_lgbt,sexism3_lgbt,sexism4_lgbt,sexism5_lgbt,sexism_lgbt_Same,manip_check,ideology,sexual_orientation,gender,religion,italian,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,question_order,resentment_treat,sexism_treat
2020-07-01 16:42:22,2020-07-01 16:43:17,IP Address,*******,100,54,True,2020-07-01 16:43:17,R_2UaUGudP8zVuNZD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Disagree,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1109-0116-2517-5f1c-dc0d79b27ffd,21,2,1,2,1,2,10,4,80012,0,3,1
2020-07-01 16:42:40,2020-07-01 16:43:19,IP Address,*******,100,39,True,2020-07-01 16:43:19,R_3jcBGf9FY6bTcnE,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1144-ed6d-03f6-ef9e-b46a1f1dac10,25,2,14,1,2,2,1,3,37211,0,0,0
2020-07-01 16:42:26,2020-07-01 16:43:20,IP Address,*******,100,53,True,2020-07-01 16:43:20,R_1N2Zbzt9lwvVyGf,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,,5efd1134-5303-987c-2e76-e766c5b5647b,53,2,12,1,1,4,4,1,11727,1,2,2
2020-07-01 16:41:34,2020-07-01 16:43:22,IP Address,*******,100,107,True,2020-07-01 16:43:22,R_31zryo6Pl2PzSFY,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Disagree,Agree,Somewhat agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Somewhat disagree,Agree,Disagree,Disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,Women",Slightly liberal,Heterosexual,Woman,Nothing in particular,Yes,5efd1100-7658-9088-898f-40a7207cb855,55,2,24,1,1,8,2,3,20191,1,1,0
2020-07-01 16:43:21,2020-07-01 16:43:27,IP Address,*******,100,5,True,2020-07-01 16:43:27,R_3Mmnsa1FAmGgIux,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1172-feec-afb9-9344-926f371dbece,19,2,1,15,1,2,2,3,31033,0,2,2
2020-07-01 16:37:53,2020-07-01 16:43:31,IP Address,*******,100,337,True,2020-07-01 16:43:31,R_2VOTV8KTKgkIWte,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Disagree,Neither agree nor disagree,Agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Disagree,FALSE,,,,,,FALSE,"Black people,Black women",Moderate or middle of the road,Heterosexual,Woman,Other,Yes,5efd0fa2-f76e-0159-0bb6-d8d9516330cb,57,2,1,1,1,4,7,2,64507,0,0,2
2020-07-01 16:42:51,2020-07-01 16:43:31,IP Address,*******,100,40,True,2020-07-01 16:43:31,R_1fdurM1D9gF5y1M,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd114a-a97b-27e7-a387-921f378a552f,21,2,1,15,2,2,2,3,78570,1,0,0
2020-07-01 16:43:13,2020-07-01 16:43:41,IP Address,*******,100,28,True,2020-07-01 16:43:42,R_C3R7LCv7U83L38Z,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1163-1788-e65b-2292-65a0880e8cf4,20,2,1,1,2,2,7,4,94025,0,1,3
2020-07-01 16:40:50,2020-07-01 16:43:44,IP Address,*******,100,173,True,2020-07-01 16:43:44,R_2CgkAJf3eg3uf1i,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,FALSE,"Strongly Agree,Strongly disagree",Somewhat disagree,Agree,Neither agree nor disagree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Lesbian, gay, bisexual, and trans gender Black people,Women",Conservative,Heterosexual,Woman,Roman Catholic,No,5efd10d1-8a16-dd96-49e8-4a6f40284659,72,2,9,1,1,4,1,1,13021,1,3,0
2020-07-01 16:40:12,2020-07-01 16:43:47,IP Address,*******,100,214,True,2020-07-01 16:43:47,R_3JmT57TbR94OcoN,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Slightly conservative,Heterosexual,Woman,Protestant,No,5efd10b9-5b06-5721-5fda-3180346c83e1,75,2,11,1,1,7,3,1,14062,0,1,2
2020-07-01 16:43:10,2020-07-01 16:43:48,IP Address,*******,100,37,True,2020-07-01 16:43:48,R_3OiQxLLsnFEfwx0,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Agree,Agree,Agree,TRUE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1153-d257-259e-cb1d-a69e63e81d2c,48,2,1,4,1,6,2,3,30047,0,2,0
2020-07-01 16:41:43,2020-07-01 16:43:49,IP Address,*******,100,126,True,2020-07-01 16:43:49,R_2WHHdihrLA7WFpB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,"Black women,Women,Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Woman,Roman Catholic,Yes,5efd10ff-e1cd-ba20-4241-c7dfe312d147,64,2,16,1,1,7,2,2,60101,1,2,3
2020-07-01 16:42:02,2020-07-01 16:43:54,IP Address,*******,100,112,True,2020-07-01 16:43:54,R_2PicJrPyB8W1t3w,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Extremely liberal,Heterosexual,Woman,Nothing in particular,No,5efd10f7-9021-3a76-522e-e9664ce587e6,18,2,2,1,1,2,1,2,63107,1,0,1
2020-07-01 16:43:37,2020-07-01 16:43:56,IP Address,*******,100,18,True,2020-07-01 16:43:56,R_25u1k7uTPav6yCL,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,,5efd1189-1f62-92f2-394c-4e762dd76217,28,2,1,2,1,2,1,3,39194,1,2,2
2020-07-01 16:43:17,2020-07-01 16:43:57,IP Address,*******,100,40,True,2020-07-01 16:43:57,R_2pLAFSf7OHXw9QH,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1164-b66f-03da-0b98-7d046eaca4f5,18,2,1,15,2,7,10,3,79054,0,1,1
2020-07-01 16:43:51,2020-07-01 16:44:00,IP Address,*******,100,9,True,2020-07-01 16:44:01,R_XZYvhkGFiKX17Lb,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1194-cec0-b112-dd36-e08bbd2293b5,21,2,6,15,2,7,6,1,11224,0,0,2
2020-07-01 16:42:28,2020-07-01 16:44:12,IP Address,*******,100,103,True,2020-07-01 16:44:13,R_u4FE71nc4WCb7Hz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Disagree,Agree,Somewhat agree,Strongly disagree,Somewhat agree,FALSE,"Lesbian, bisexual, and trans gender women",Liberal,Heterosexual,Woman,Nothing in particular,No,5efd112d-eee6-397e-1ccd-527402127e90,21,2,3,1,1,5,2,3,21150,0,1,3
2020-07-01 16:42:23,2020-07-01 16:44:18,IP Address,*******,100,115,True,2020-07-01 16:44:18,R_1IFY3rUWsp6xwNS,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,FALSE,,,,,,FALSE,"Lesbian, gay, bisexual, and trans gender Black people",Liberal,Bisexual or pansexual,Woman,Nothing in particular,No,5efd113f-9f6b-ec57-03d3-a6c103b04f1e,27,2,7,1,1,6,1,3,31405,0,3,2
2020-07-01 16:44:06,2020-07-01 16:44:20,IP Address,*******,100,13,True,2020-07-01 16:44:20,R_W1LuQz1OWW03gBj,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd11af-3f93-4b50-d105-e231ad32f642,18,2,5,2,1,2,1,1,10458,0,3,0
2020-07-01 16:42:23,2020-07-01 16:44:20,IP Address,*******,100,117,True,2020-07-01 16:44:20,R_2lsexjTcq4TeiK5,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,Agree,Agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Disagree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Women,White women",Moderate or middle of the road,Heterosexual,Woman,Roman Catholic,Yes,5efd1137-0f5c-a6b6-472e-35c3ccdfe7ba,27,2,12,1,1,4,5,2,57301,0,3,1
2020-07-01 16:44:02,2020-07-01 16:44:23,IP Address,*******,100,20,True,2020-07-01 16:44:23,R_5cNEbTOsg3zIwiB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1198-dfab-0b81-ec70-cfa174746518,22,2,-3105,16,1,2,2,3,72364,0,2,2
2020-07-01 16:44:11,2020-07-01 16:44:23,IP Address,*******,100,11,True,2020-07-01 16:44:23,R_3qQmcJigh4ciOH4,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1164-db22-9a72-0200-305408800894,18,2,1,2,1,7,4,3,30815,0,0,2
2020-07-01 16:41:32,2020-07-01 16:44:31,IP Address,*******,100,178,True,2020-07-01 16:44:31,R_1MLL1Lta4dNtNua,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Somewhat agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Disagree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,Black women,Moderate or middle of the road,Heterosexual,Woman,Protestant,No,5efd10f0-0aee-0991-c0aa-dbe662763f0c,64,2,1,2,1,4,1,2,43228,0,1,2
2020-07-01 16:43:40,2020-07-01 16:44:32,IP Address,*******,100,51,True,2020-07-01 16:44:32,R_2agVipRIpqoHia0,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd117a-e11d-1af6-9806-8e2e28aca6d3,29,2,4,15,2,7,1,4,92833,1,3,0
2020-07-01 16:44:01,2020-07-01 16:44:35,IP Address,*******,100,34,True,2020-07-01 16:44:36,R_3PH2PtfyE32GBRa,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1196-efa3-8f89-1a40-abb31d046f64,25,2,2,1,1,5,1,1,11356,0,2,1
2020-07-01 16:41:53,2020-07-01 16:44:38,IP Address,*******,100,165,True,2020-07-01 16:44:39,R_3KZ7ROLh0ijDicW,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat disagree,Agree,Agree,Disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,White women,Moderate or middle of the road,Heterosexual,Woman,Nothing in particular,Yes,5efd1113-795b-29e2-e97a-7581da18b856,22,2,19,1,1,6,2,1,7838,0,2,1
2020-07-01 16:43:45,2020-07-01 16:44:41,IP Address,*******,100,55,True,2020-07-01 16:44:41,R_3DtnLwox3u52wHO,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1186-0fc5-095b-c79c-90f0cd5370ed,46,2,6,1,2,2,1,4,84118,0,1,2
2020-07-01 16:44:27,2020-07-01 16:44:41,IP Address,*******,100,13,True,2020-07-01 16:44:41,R_30dGiQCadkulrtn,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Agree,Neither agree nor disagree,Agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd11c5-f6a8-8cde-f628-50952105dbc7,18,2,1,2,2,2,1,1,7203,0,0,1
2020-07-01 16:42:48,2020-07-01 16:44:43,IP Address,*******,100,114,True,2020-07-01 16:44:43,R_3khyB9m63tMmtuf,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Disagree,Strongly agree,Somewhat agree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Women",Moderate or middle of the road,Heterosexual,Woman,Nothing in particular,No,5efd114b-ac67-83ce-1888-6d19370c4186,23,2,4,1,1,6,9,3,37343,1,1,0
2020-07-01 16:44:21,2020-07-01 16:44:43,IP Address,*******,100,21,True,2020-07-01 16:44:43,R_3qL6TFrk90a7nE7,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Agree,Neither agree nor disagree,Strongly agree,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd119b-e4f0-89de-a8ce-d6abef5a2261,21,2,1,2,1,2,3,1,7030,0,3,3
2020-07-01 16:41:56,2020-07-01 16:44:43,IP Address,*******,100,167,True,2020-07-01 16:44:43,R_3ssLmIGoDrOyYvj,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat disagree,Somewhat agree,Agree,Disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Somewhat disagree,Disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,White women",Slightly liberal,Heterosexual,Woman,Nothing in particular,No,5efd1110-91e5-9a19-78e5-31d5166c67c1,57,2,10,1,1,5,1,2,47250,1,2,1
2020-07-01 16:40:42,2020-07-01 16:44:44,IP Address,*******,100,241,True,2020-07-01 16:44:44,R_2BA04ObCHFXcDsB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Agree,Strongly disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,Black women,Liberal,Heterosexual,Woman,Jewish,No,5efd10ca-743d-1fa9-a98d-b09e9e79d116,72,2,3,1,1,4,1,3,33612,1,2,1
2020-07-01 16:42:06,2020-07-01 16:44:46,IP Address,*******,100,159,True,2020-07-01 16:44:46,R_eS8e9XjEJyfcE9j,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Strongly agree,Agree,Strongly agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Agree,Agree,Somewhat disagree,Strongly agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,Women,White women",Extremely liberal,Heterosexual,Woman,Hindu,No,5efd1112-9288-8486-eb4d-873d6914382d,28,2,13,4,1,6,1,4,98109,1,2,1
2020-07-01 16:41:59,2020-07-01 16:44:47,IP Address,*******,100,167,True,2020-07-01 16:44:47,R_1JKJop1YI92NJdU,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Strongly disagree,Disagree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Women",Liberal,Heterosexual,Woman,Nothing in particular,No,5efd110b-ad98-9988-cd3a-881ce7494075,30,2,2,1,1,1,2,2,68410,0,0,0
2020-07-01 16:43:29,2020-07-01 16:44:48,IP Address,*******,100,79,True,2020-07-01 16:44:48,R_2wz3avMXdU0AxQg,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1140-6516-99c4-be9c-556228b011c2,23,2,1,1,1,2,7,3,78070,0,1,3
2020-07-01 16:44:00,2020-07-01 16:44:50,IP Address,*******,100,49,True,2020-07-01 16:44:50,R_1rpEyNnjoCCIZ4n,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Disagree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd1183-4084-6347-7da5-fb3e74ead14e,53,2,14,1,1,2,7,2,63368,1,1,0
2020-07-01 16:42:40,2020-07-01 16:44:50,IP Address,*******,100,129,True,2020-07-01 16:44:50,R_3Rx4YsvVW0q643u,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Agree,Agree,Agree,Agree,Agree,TRUE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd10ec-3e75-59fd-a647-aca1051ee38b,40,2,21,4,1,6,1,4,85225,1,0,0
2020-07-01 16:43:00,2020-07-01 16:44:51,IP Address,*******,100,111,True,2020-07-01 16:44:52,R_3g1KXhZglq5oEQR,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat disagree,Agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Disagree,Agree,Disagree,Disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Women",Liberal,Heterosexual,Woman,Nothing in particular,No,5efd1155-3a99-220d-f035-a4ff1952b076,65,2,11,1,1,5,2,4,98516,1,0,0
2020-07-01 16:44:34,2020-07-01 16:44:55,IP Address,*******,100,21,True,2020-07-01 16:44:55,R_3JquODlUBPAcdgN,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat agree,Agree,Somewhat agree,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd119f-d247-8799-7e2c-5666d0441b76,19,2,4,2,1,2,7,3,30024,0,2,3
2020-07-01 16:43:11,2020-07-01 16:44:56,IP Address,*******,100,104,True,2020-07-01 16:44:57,R_eYjr1x0q2URkufD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Agree,Somewhat agree,Agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,White women",Slightly liberal,Heterosexual,Woman,Hindu,No,5efd1165-f5c2-b0b4-5693-c968824ddd25,33,2,10,4,1,7,3,1,8520,1,2,1
2020-07-01 16:43:21,2020-07-01 16:44:58,IP Address,*******,100,96,True,2020-07-01 16:44:58,R_2pJLRukLqC26JL2,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Agree,Agree,Disagree,Disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Women,White women",Extremely liberal,Heterosexual,Woman,Nothing in particular,No,5efd1168-ef5f-fd44-4d0d-ab9806cce7c6,23,2,-3105,1,1,6,1,2,45140,1,1,1
2020-07-01 16:42:52,2020-07-01 16:44:59,IP Address,*******,100,126,True,2020-07-01 16:44:59,R_337mrfsyBR0Ua1H,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Disagree,Strongly agree,Agree,Somewhat disagree,Somewhat agree,FALSE,,,,,,FALSE,"Black people,Black women",Moderate or middle of the road,Heterosexual,Woman,Roman Catholic,No,5efd113c-2ba7-dad7-4a4e-67afe670fea8,64,2,8,1,1,2,2,2,54935,1,2,2
2020-07-01 16:44:13,2020-07-01 16:44:59,IP Address,*******,100,46,True,2020-07-01 16:45:00,R_33jxLaQMWWBVa3h,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efd119b-e434-769e-e06b-01df1b0fa420,18,2,13,1,2,2,2,4,89129,1,2,2
2020-07-01 16:43:05,2020-07-01 16:45:04,IP Address,*******,100,119,True,2020-07-01 16:45:05,R_2c6oGXsHeL9wIsf,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,FALSE,"Strongly Agree,Strongly disagree",Disagree,Agree,Somewhat agree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Lesbian, gay, bisexual, and trans gender Black people,Women,Lesbian, bisexual, and trans gender women",Slightly liberal,Heterosexual,Woman,Other,No,5efd1168-13cf-4ec5-9bdd-3a62e5b8a154,21,2,22,1,1,6,2,3,20181,1,3,0
